config,run,generation,attempt,day,fitness,yield,saving_ratio,healthiness,survival_pct,alive_count,initial_count,deaths_today,cost,saving,food_interval,food_quantity,food_location,probiotic_interval,probiotic_quantity,probiotic_location,oxygen_interval,oxygen_duration,oxygen_location,early_quit,prompt_tokens,completion_tokens,cumulative_tokens,prompt_words,completion_words,cumulative_words,trimmed,memory_compactions,last_compaction_day,memory_entries,memory_history_words
no_obs,1,3,1,25,0.7807,0.7600,0.7690,0.9079,76.0,38,50,0,115.50,384.50,12,15,9,168,1,9,20,1,9,False,5116,188,290206,1667,22,98536,False,26,24,3,416
no_obs,1,3,1,26,0.7766,0.7600,0.7560,0.9095,76.0,38,50,0,122.00,378.00,12,15,9,168,1,9,20,1,9,False,5084,188,295478,1663,22,100221,False,26,24,4,556
no_obs,1,3,1,27,0.7658,0.7400,0.7480,0.9327,74.0,37,50,1,126.00,374.00,12,15,9,168,1,9,20,1,9,False,5041,179,300698,1657,22,101900,False,27,27,2,277
no_obs,1,3,1,28,0.7503,0.7200,0.7400,0.9178,72.0,36,50,1,130.00,370.00,12,15,9,168,1,9,20,1,9,False,5077,189,305964,1661,22,103583,False,27,27,3,416
no_obs,1,3,1,29,0.7388,0.7000,0.7305,0.9397,70.0,35,50,1,134.75,365.25,12,15,9,168,1,9,20,1,9,True,5082,189,311235,1658,22,105263,False,27,27,4,555
no_obs,1,3,2,1,0.9852,1.0000,0.9875,0.9108,100.0,50,50,0,6.25,493.75,12,5,9,168,1,9,20,1,9,False,4844,187,319591,1631,22,108105,False,27,,1,129
no_obs,1,3,2,2,0.9771,1.0000,0.9815,0.8600,100.0,50,50,0,9.25,490.75,12,5,9,168,1,9,20,1,9,False,4901,188,324680,1645,22,109772,False,27,,2,260
no_obs,1,3,2,3,0.9687,1.0000,0.9755,0.8065,100.0,50,50,0,12.25,487.75,12,5,9,168,1,9,20,1,9,False,4819,176,329675,1629,22,111423,False,28,3,2,260
no_obs,1,3,2,4,0.9640,1.0000,0.9695,0.7835,100.0,50,50,0,15.25,484.75,12,5,9,168,1,9,20,1,9,False,4846,188,334709,1631,22,113076,False,28,3,3,390
no_obs,1,3,2,5,0.9479,0.9800,0.9635,0.7578,98.0,49,50,1,18.25,481.75,12,5,9,168,1,9,20,1,9,False,4849,188,339746,1629,22,114727,False,28,3,4,519
no_obs,1,3,2,6,0.9318,0.9600,0.9525,0.7454,96.0,48,50,1,23.75,476.25,12,5,9,168,1,9,20,1,9,False,4851,188,344785,1631,22,116380,False,29,6,2,259
no_obs,1,3,2,7,0.9158,0.9400,0.9465,0.7207,94.0,47,50,1,26.75,473.25,12,5,9,168,1,9,20,1,9,False,4861,188,349834,1635,22,118037,False,29,6,3,391
no_obs,1,3,2,8,0.9098,0.9400,0.9390,0.6911,94.0,47,50,0,30.50,469.50,12,5,9,168,1,9,20,1,9,False,4879,176,354889,1639,22,119698,False,29,6,4,525
no_obs,1,3,2,9,0.9069,0.9400,0.9330,0.6838,94.0,47,50,0,33.50,466.50,12,5,9,168,1,9,20,1,9,False,4895,188,359972,1645,22,121365,False,30,9,2,265
no_obs,1,3,2,10,0.8425,0.8200,0.9270,0.7132,82.0,41,50,6,36.50,463.50,12,6,9,168,1,9,20,1,9,False,7629,231,367832,2498,22,123885,False,30,9,3,398
no_obs,1,3,2,11,0.8092,0.7600,0.9158,0.7420,76.0,38,50,3,42.10,457.90,12,6,9,168,1,9,20,1,9,True,5004,187,373023,1650,22,125557,False,30,9,4,533
no_obs,1,3,3,1,0.9741,0.9800,0.9875,0.9102,98.0,49,50,1,6.25,493.75,12,5,9,168,1,9,20,1,9,False,4806,187,381339,1629,22,128397,False,30,,1,128
no_obs,1,3,3,2,0.9642,0.9800,0.9815,0.8444,98.0,49,50,0,9.25,490.75,12,5,9,168,1,9,20,1,9,False,4851,188,386378,1639,22,130058,False,30,,2,256
no_obs,1,3,3,3,0.9479,0.9600,0.9755,0.8163,96.0,48,50,1,12.25,487.75,12,5,9,168,1,9,20,1,9,False,4833,188,391399,1631,22,131711,False,31,3,2,258
no_obs,1,3,3,4,0.9419,0.9600,0.9695,0.7829,96.0,48,50,0,15.25,484.75,12,5,9,168,1,9,20,1,9,False,4837,188,396424,1631,22,133364,False,31,3,3,388
no_obs,1,3,3,5,0.9375,0.9600,0.9635,0.7630,96.0,48,50,0,18.25,481.75,12,5,9,168,1,9,20,1,9,False,4823,188,401435,1629,22,135015,False,31,3,4,517
no_obs,1,3,3,6,0.9185,0.9400,0.9525,0.7268,94.0,47,50,1,23.75,476.25,12,6,9,168,1,9,20,1,9,False,4853,188,406476,1631,22,136668,False,32,6,2,259
no_obs,1,3,3,7,0.9148,0.9400,0.9463,0.7130,94.0,47,50,0,26.85,473.15,12,6,9,168,1,9,20,1,9,False,4875,188,411539,1633,22,138323,False,32,6,3,390
no_obs,1,3,3,8,0.9018,0.9200,0.9386,0.7174,92.0,46,50,1,30.70,469.30,12,6,9,168,1,9,20,1,9,False,4977,188,416704,1645,22,139990,False,32,6,4,527
no_obs,1,3,3,9,0.8849,0.9000,0.9324,0.6848,90.0,45,50,1,33.80,466.20,12,6,9,168,1,9,20,1,9,False,4975,176,421855,1657,22,141669,False,33,9,2,274
no_obs,1,3,3,10,0.8823,0.9000,0.9262,0.6803,90.0,45,50,0,36.90,463.10,12,6,9,168,1,9,20,1,9,False,4971,176,427002,1651,22,143342,False,33,9,3,408
no_obs,1,3,3,11,0.8632,0.8800,0.9150,0.6441,88.0,44,50,1,42.50,457.50,12,6,9,168,1,9,20,1,9,False,5007,187,432196,1653,22,145017,False,33,9,4,543
no_obs,1,3,3,12,0.8315,0.8200,0.9088,0.6720,82.0,41,50,3,45.60,454.40,12,6,9,168,1,9,20,1,9,True,5031,187,437414,1646,22,146685,False,34,12,2,268
no_obs,1,3,4,1,0.9855,1.0000,0.9875,0.9133,100.0,50,50,0,6.25,493.75,12,5,9,168,1,9,20,1,9,False,1995,77,442801,735,18,148627,False,34,,1,128
no_obs,1,3,4,2,0.9668,0.9800,0.9815,0.8656,98.0,49,50,1,9.25,490.75,12,6,9,168,1,9,20,1,9,False,4195,149,447145,1499,20,150146,False,34,,2,257
no_obs,1,3,4,3,0.9573,0.9800,0.9753,0.8034,98.0,49,50,0,12.35,487.65,12,7,9,168,1,9,20,1,9,False,2015,77,449237,735,18,150899,False,35,3,2,258
no_obs,1,3,4,4,0.9413,0.9600,0.9689,0.7798,96.0,48,50,1,15.55,484.45,12,8,9,168,1,9,20,1,9,False,4161,143,453541,1487,18,152404,False,35,3,3,387
no_obs,1,3,4,5,0.9281,0.9400,0.9623,0.7797,94.0,47,50,1,18.85,481.15,12,8,9,168,1,9,20,1,9,False,2020,77,455638,735,18,153157,False,35,3,4,516
no_obs,1,3,4,6,0.9263,0.9400,0.9507,0.7964,94.0,47,50,0,24.65,475.35,12,8,9,168,1,9,20,1,9,False,2019,77,457734,735,18,153910,False,36,6,2,258
no_obs,1,3,4,7,0.9242,0.9400,0.9441,0.7968,94.0,47,50,0,27.95,472.05,12,8,9,168,1,9,20,1,9,False,4213,143,462090,1487,18,155415,False,36,6,3,387
no_obs,1,3,4,8,0.9105,0.9200,0.9360,0.7967,92.0,46,50,1,32.00,468.00,12,8,9,168,1,9,20,1,9,False,4255,126,466471,1495,1,156911,False,36,6,4,520
no_obs,1,3,4,9,0.8959,0.9000,0.9294,0.7847,90.0,45,50,1,35.30,464.70,12,8,9,168,1,9,20,1,9,False,2059,77,468607,744,18,157673,False,37,9,2,265
no_obs,1,3,4,10,0.8910,0.9000,0.9228,0.7621,90.0,45,50,0,38.60,461.40,12,8,9,168,1,9,20,1,9,False,4433,143,473183,1515,18,159206,False,37,9,3,402
no_obs,1,3,4,11,0.8668,0.8600,0.9112,0.7761,86.0,43,50,2,44.40,455.60,12,8,9,168,1,9,20,1,9,False,4387,161,477731,1519,22,160747,False,37,9,4,541
no_obs,1,3,4,12,0.8556,0.8400,0.9046,0.7926,84.0,42,50,1,47.70,452.30,12,8,9,168,1,9,20,1,9,False,4419,161,482311,1519,22,162288,False,38,12,2,278
no_obs,1,3,4,13,0.8208,0.7800,0.8980,0.7956,78.0,39,50,3,51.00,449.00,12,8,9,168,1,9,20,1,9,False,4379,143,486833,1517,18,163823,False,38,12,3,416
no_obs,1,3,4,14,0.8165,0.7800,0.8914,0.7777,78.0,39,50,0,54.30,445.70,12,8,9,168,1,9,20,1,9,False,4421,149,491403,1513,20,165356,False,38,12,4,552
no_obs,1,3,4,15,0.8045,0.7600,0.8833,0.7918,76.0,38,50,1,58.35,441.65,12,8,9,168,1,9,20,1,9,False,4405,161,495969,1509,22,166887,False,39,15,2,270
no_obs,1,3,4,16,0.8004,0.7600,0.8717,0.7894,76.0,38,50,0,64.15,435.85,12,8,9,168,1,9,20,1,9,False,2117,77,498163,749,18,167654,False,39,15,3,407
no_obs,1,3,4,17,0.7757,0.7200,0.8651,0.7853,72.0,36,50,2,67.45,432.55,12,8,9,168,1,9,20,1,9,False,4361,161,502685,1511,22,169187,False,39,15,4,542
no_obs,1,3,4,18,0.7755,0.7200,0.8585,0.8016,72.0,36,50,0,70.75,429.25,12,8,9,168,1,9,20,1,9,False,4401,156,507242,1517,22,170726,False,40,18,2,273
no_obs,1,3,4,19,0.7716,0.7200,0.8519,0.7870,72.0,36,50,0,74.05,425.95,12,8,9,168,1,9,20,1,9,False,2106,77,509425,746,18,171490,False,40,18,3,407
no_obs,1,3,4,20,0.7600,0.7000,0.8453,0.8003,70.0,35,50,1,77.35,422.65,12,8,9,168,1,9,20,1,9,False,2111,77,511613,746,18,172254,False,40,18,4,541
no_obs,1,3,4,21,0.7572,0.7000,0.8337,0.8091,70.0,35,50,0,83.15,416.85,12,8,9,168,1,9,20,1,9,False,4433,126,516172,1509,1,173764,False,41,21,2,268
no_obs,1,3,4,22,0.7472,0.6800,0.8256,0.8399,68.0,34,50,1,87.20,412.80,12,8,9,168,1,9,20,1,9,False,4471,126,520769,1513,1,175278,False,41,21,3,404
no_obs,1,3,4,23,0.7443,0.6800,0.8190,0.8334,68.0,34,50,0,90.50,409.50,12,8,9,168,1,9,20,1,9,False,2158,77,523004,748,18,176044,False,41,21,4,540
no_obs,1,3,4,24,0.7342,0.6600,0.8124,0.8595,66.0,33,50,1,93.80,406.20,12,8,9,168,1,9,20,1,9,False,2176,77,525257,751,18,176813,False,42,24,2,275
no_obs,1,3,4,25,0.7310,0.6600,0.8058,0.8506,66.0,33,50,0,97.10,402.90,12,8,9,168,1,9,20,1,9,False,2154,77,527488,748,18,177579,False,42,24,3,411
no_obs,1,3,4,26,0.7252,0.6600,0.7942,0.8347,66.0,33,50,0,102.90,397.10,12,8,9,168,1,9,20,1,9,False,2170,77,529735,750,18,178347,False,42,24,4,549
no_obs,1,3,4,27,0.7069,0.6400,0.7876,0.7918,64.0,32,50,1,106.20,393.80,12,8,9,168,1,9,20,1,9,False,2170,77,531982,750,18,179115,False,43,27,2,276
no_obs,1,3,4,28,0.6938,0.6200,0.7810,0.7919,62.0,31,50,1,109.50,390.50,12,8,9,168,1,9,20,1,9,False,2171,77,534230,750,18,179883,False,43,27,3,414
no_obs,1,3,4,29,0.6919,0.6200,0.7729,0.7988,62.0,31,50,0,113.55,386.45,12,8,9,168,1,9,20,1,9,False,2157,77,536464,748,18,180649,False,43,27,4,550
no_obs,1,3,4,30,0.6785,0.6000,0.7663,0.7965,60.0,30,50,1,116.85,383.15,12,8,9,168,1,9,20,1,9,False,0,0,536464,0,0,180649,False,43,27,4,550
no_obs,1,4,4,1,0.9855,1.0000,0.9875,0.9134,100.0,50,50,0,6.25,493.75,12,5,9,168,1,9,20,1,9,False,2006,77,541862,736,18,182592,False,43,,1,128
no_obs,1,4,4,2,0.9772,1.0000,0.9815,0.8613,100.0,50,50,0,9.25,490.75,12,6,9,168,1,9,20,1,9,False,2035,77,543974,742,18,183352,False,43,,2,257
no_obs,1,4,4,3,0.9712,1.0000,0.9753,0.8277,100.0,50,50,0,12.35,487.65,12,7,9,168,1,9,20,1,9,False,2018,77,546069,735,18,184105,False,44,3,2,257
no_obs,1,4,4,4,0.9439,0.9600,0.9689,0.8010,96.0,48,50,2,15.55,484.45,12,7,9,168,1,9,20,1,9,False,4159,143,550371,1487,18,185610,False,44,3,3,385
no_obs,1,4,4,5,0.9408,0.9600,0.9625,0.7928,96.0,48,50,0,18.75,481.25,12,8,9,168,1,9,20,1,9,False,2016,77,552464,735,18,186363,False,44,3,4,513
no_obs,1,4,4,6,0.9108,0.9200,0.9509,0.7588,92.0,46,50,2,24.55,475.45,12,8,9,168,1,9,20,1,9,False,4225,161,556850,1491,22,187876,False,45,6,2,258
no_obs,1,4,4,7,0.9061,0.9200,0.9443,0.7377,92.0,46,50,0,27.85,472.15,12,8,9,168,1,9,20,1,9,False,4267,126,561243,1495,1,189372,False,45,6,3,390
no_obs,1,4,4,8,0.9012,0.9200,0.9362,0.7186,92.0,46,50,0,31.90,468.10,12,8,9,168,1,9,20,1,9,False,4261,161,565665,1495,22,190889,False,45,6,4,522
no_obs,1,4,4,9,0.8540,0.8400,0.9296,0.7107,84.0,42,50,4,35.20,464.80,12,8,9,168,1,9,20,1,9,False,4365,161,570191,1515,22,192426,False,46,9,2,268
no_obs,1,4,4,10,0.8381,0.8200,0.9230,0.6872,82.0,41,50,1,38.50,461.50,12,9,9,168,1,9,20,1,9,False,6183,478,576852,2292,95,194813,False,46,9,3,404
no_obs,1,4,4,11,0.8054,0.7600,0.9112,0.7224,76.0,38,50,3,44.40,455.60,12,9,9,168,1,9,20,1,9,False,4359,143,581354,1515,18,196346,False,46,9,4,540
no_obs,1,4,4,12,0.7929,0.7400,0.9044,0.7287,74.0,37,50,1,47.80,452.20,12,10,9,168,1,9,20,1,9,False,4322,156,585832,1509,20,197875,False,47,12,2,269
no_obs,1,4,4,13,0.7760,0.7000,0.8974,0.7901,70.0,35,50,2,51.30,448.70,12,10,9,168,1,9,20,1,9,False,4396,151,590379,1523,20,199418,False,47,12,3,409
no_obs,1,4,4,14,0.7763,0.7000,0.8904,0.8120,70.0,35,50,0,54.80,445.20,12,10,9,168,1,9,20,1,9,False,2090,78,592547,748,18,200184,False,47,12,4,544
no_obs,1,4,4,15,0.7724,0.7000,0.8819,0.8029,70.0,35,50,0,59.05,440.95,12,10,9,168,1,9,20,1,9,False,2120,78,594745,750,18,200952,False,48,15,2,272
no_obs,1,4,4,16,0.7601,0.6800,0.8699,0.8249,68.0,34,50,1,65.05,434.95,12,10,9,168,1,9,20,1,9,False,2122,78,596945,750,18,201720,False,48,15,3,409
no_obs,1,4,4,17,0.7523,0.6600,0.8629,0.8710,66.0,33,50,1,68.55,431.45,12,10,9,168,1,9,20,1,9,False,4376,156,601477,1515,20,203255,False,48,15,4,545
no_obs,1,4,4,18,0.7493,0.6600,0.8559,0.8653,66.0,33,50,0,72.05,427.95,12,10,9,168,1,9,20,1,9,False,2137,78,603692,752,18,204025,False,49,18,2,275
no_obs,1,4,4,19,0.7437,0.6600,0.8489,0.8384,66.0,33,50,0,75.55,424.45,12,10,9,168,1,9,20,1,9,False,2146,84,605922,753,20,204798,False,49,18,3,415
no_obs,1,4,4,20,0.7419,0.6600,0.8419,0.8424,66.0,33,50,0,79.05,420.95,12,10,9,168,1,9,20,1,9,False,2165,78,608165,756,18,205572,False,49,18,4,558
no_obs,1,4,4,21,0.7261,0.6400,0.8299,0.8355,64.0,32,50,1,85.05,414.95,12,10,9,168,1,9,20,1,9,False,2144,78,610387,753,18,206343,False,50,21,2,283
no_obs,1,4,4,22,0.7279,0.6400,0.8214,0.8735,64.0,32,50,0,89.30,410.70,12,10,9,168,1,9,20,1,9,False,2100,78,612565,748,18,207109,False,50,21,3,418
no_obs,1,4,4,23,0.7131,0.6200,0.8144,0.8608,62.0,31,50,1,92.80,407.20,12,10,9,168,1,9,20,1,9,False,4396,145,617106,1517,18,208644,False,50,21,4,555
no_obs,1,4,4,24,0.7130,0.6200,0.8074,0.8797,62.0,31,50,0,96.30,403.70,12,10,9,168,1,9,20,1,9,False,2099,78,619283,747,18,209409,False,51,24,2,271
no_obs,1,4,4,25,0.7119,0.6200,0.8004,0.8893,62.0,31,50,0,99.80,400.20,12,10,9,168,1,9,20,1,9,False,2124,78,621485,750,18,210177,False,51,24,3,408
no_obs,1,4,4,26,0.7063,0.6200,0.7884,0.8760,62.0,31,50,0,105.80,394.20,12,10,9,168,1,9,20,1,9,False,2130,78,623693,751,18,210946,False,51,24,4,546
no_obs,1,4,4,27,0.7050,0.6200,0.7814,0.8846,62.0,31,50,0,109.30,390.70,12,10,9,168,1,9,20,1,9,False,2116,78,625887,749,18,211713,False,52,27,2,274
no_obs,1,4,4,28,0.7034,0.6200,0.7744,0.8907,62.0,31,50,0,112.80,387.20,12,10,9,168,1,9,20,1,9,False,2166,78,628131,756,18,212487,False,52,27,3,417
no_obs,1,4,4,29,0.6890,0.6000,0.7659,0.8853,60.0,30,50,1,117.05,382.95,12,10,9,168,1,9,20,1,9,False,6298,480,634909,2301,32,214820,False,52,27,4,556
no_obs,1,4,4,30,0.6872,0.6000,0.7589,0.8897,60.0,30,50,0,120.55,379.45,12,10,9,168,1,9,20,1,9,False,0,0,634909,0,0,214820,False,52,27,4,556
no_obs,1,5,4,1,0.9874,1.0000,0.9855,0.9346,100.0,50,50,0,7.25,492.75,12,15,9,168,1,9,20,1,9,False,2032,78,640339,738,18,216765,False,52,,1,129
no_obs,1,5,4,2,0.9831,1.0000,0.9775,0.9207,100.0,50,50,0,11.25,488.75,12,15,9,168,1,9,20,1,9,False,4278,163,644780,1505,22,218292,False,52,,2,259
no_obs,1,5,4,3,0.9814,1.0000,0.9695,0.9286,100.0,50,50,0,15.25,484.75,12,15,9,168,1,9,20,1,9,False,2026,78,646884,737,18,219047,False,53,3,2,259
no_obs,1,5,4,4,0.9787,1.0000,0.9615,0.9285,100.0,50,50,0,19.25,480.75,12,15,9,168,1,9,20,1,9,False,2027,78,648989,737,18,219802,False,53,3,3,388
no_obs,1,5,4,5,0.9757,1.0000,0.9535,0.9255,100.0,50,50,0,23.25,476.75,12,15,9,168,1,9,20,1,9,False,2042,78,651109,737,18,220557,False,53,3,4,517
no_obs,1,5,4,6,0.9576,0.9800,0.9405,0.9017,98.0,49,50,1,29.75,470.25,12,15,9,168,1,9,20,1,9,False,4298,163,655570,1501,22,222080,False,54,6,2,263
no_obs,1,5,4,7,0.9539,0.9800,0.9325,0.8933,98.0,49,50,0,33.75,466.25,12,15,9,168,1,9,20,1,9,False,4336,163,660069,1507,22,223609,False,54,6,3,400
no_obs,1,5,4,8,0.9524,0.9800,0.9230,0.9066,98.0,49,50,0,38.50,461.50,12,15,9,168,1,9,20,1,9,False,4300,163,664532,1503,22,225134,False,54,6,4,535
no_obs,1,5,4,9,0.9495,0.9800,0.9150,0.9045,98.0,49,50,0,42.50,457.50,12,15,9,168,1,9,20,1,9,False,4334,163,669029,1513,22,226669,False,55,9,2,269
no_obs,1,5,4,10,0.9239,0.9400,0.9070,0.8966,94.0,47,50,2,46.50,453.50,12,15,9,168,1,9,20,1,9,False,4384,163,673576,1519,22,228210,False,55,9,3,406
no_obs,1,5,4,11,0.9240,0.9400,0.8940,0.9332,94.0,47,50,0,53.00,447.00,12,15,9,168,1,9,20,1,9,False,2136,78,675790,754,18,228982,False,55,9,4,546
no_obs,1,5,4,12,0.9212,0.9400,0.8860,0.9321,94.0,47,50,0,57.00,443.00,12,15,9,168,1,9,20,1,9,False,2116,78,677984,751,18,229751,False,56,12,2,277
no_obs,1,5,4,13,0.9183,0.9400,0.8780,0.9297,94.0,47,50,0,61.00,439.00,12,15,9,168,1,9,20,1,9,False,4366,156,682506,1515,20,231286,False,56,12,3,412
no_obs,1,5,4,14,0.9131,0.9400,0.8700,0.9087,94.0,47,50,0,65.00,435.00,12,15,9,168,1,9,20,1,9,False,2133,84,684723,753,20,232059,False,56,12,4,551
no_obs,1,5,4,15,0.9101,0.9400,0.8605,0.9098,94.0,47,50,0,69.75,430.25,12,15,9,168,1,9,20,1,9,False,2150,78,686951,754,18,232831,False,57,15,2,279
no_obs,1,5,4,16,0.9037,0.9400,0.8475,0.8915,94.0,47,50,0,76.25,423.75,12,15,9,168,1,9,20,1,9,False,2155,78,689184,755,18,233604,False,57,15,3,420
no_obs,1,5,4,17,0.8876,0.9200,0.8395,0.8716,92.0,46,50,1,80.25,419.75,12,15,9,168,1,9,20,1,9,False,4432,128,693744,1521,1,235126,False,57,15,4,558
no_obs,1,5,4,18,0.8835,0.9200,0.8315,0.8594,92.0,46,50,0,84.25,415.75,12,15,9,168,1,9,20,1,9,False,2158,78,695980,755,18,235899,False,58,18,2,279
no_obs,1,5,4,19,0.8777,0.9200,0.8235,0.8330,92.0,46,50,0,88.25,411.75,12,15,9,168,1,9,20,1,9,False,4474,163,700617,1529,22,237450,False,58,18,3,421
no_obs,1,5,4,20,0.8542,0.8800,0.8155,0.8420,88.0,44,50,2,92.25,407.75,12,15,9,168,1,9,20,1,9,False,4472,163,705252,1527,22,238999,False,58,18,4,562
no_obs,1,5,4,21,0.8184,0.8200,0.8025,0.8547,82.0,41,50,3,98.75,401.25,12,15,9,168,1,9,20,1,9,False,4542,163,709957,1537,22,240558,False,59,21,2,287
no_obs,1,5,4,22,0.8155,0.8200,0.7930,0.8568,82.0,41,50,0,103.50,396.50,12,15,9,168,1,9,20,1,9,False,2158,84,712199,755,20,241333,False,59,21,3,428
no_obs,1,5,4,23,0.8035,0.8000,0.7850,0.8702,80.0,40,50,1,107.50,392.50,12,15,9,168,1,9,20,1,9,False,4398,163,716760,1519,22,242874,False,59,21,4,565
no_obs,1,5,4,24,0.7854,0.7600,0.7770,0.9252,76.0,38,50,2,111.50,388.50,12,15,9,168,1,9,20,1,9,False,2140,84,718984,752,20,243646,False,60,24,2,275
no_obs,1,5,4,25,0.7815,0.7600,0.7690,0.9145,76.0,38,50,0,115.50,384.50,12,15,9,168,1,9,20,1,9,False,2168,78,721230,756,18,244420,False,60,24,3,417
no_obs,1,5,4,26,0.7772,0.7600,0.7560,0.9140,76.0,38,50,0,122.00,378.00,12,15,9,168,1,9,20,1,9,False,2140,84,723454,752,20,245192,False,60,24,4,555
no_obs,1,5,4,27,0.7736,0.7600,0.7480,0.9062,76.0,38,50,0,126.00,374.00,12,15,9,168,1,9,20,1,9,False,2155,78,725687,754,18,245964,False,61,27,2,278
no_obs,1,5,4,28,0.7703,0.7600,0.7400,0.9010,76.0,38,50,0,130.00,370.00,12,15,9,168,1,9,20,1,9,False,2139,78,727904,752,18,246734,False,61,27,3,416
no_obs,1,5,4,29,0.7667,0.7600,0.7305,0.8968,76.0,38,50,0,134.75,365.25,12,15,9,168,1,9,20,1,9,False,2190,78,730172,758,18,247510,False,61,27,4,560
no_obs,1,5,4,30,0.7637,0.7600,0.7225,0.8941,76.0,38,50,0,138.75,361.25,12,15,9,168,1,9,20,1,9,False,0,0,730172,0,0,247510,False,61,27,4,560
minimal,1,1,1,1,0.9854,1.0000,0.9875,0.9124,100.0,50,50,0,6.25,493.75,12,5,9,168,1,9,20,1,9,False,1296,92,2270,604,22,1116,False,0,,0,1
minimal,1,1,1,2,0.9654,0.9800,0.9815,0.8543,98.0,49,50,1,9.25,490.75,12,5,9,168,1,9,20,1,9,False,1312,99,3681,607,24,1747,False,0,,0,1
minimal,1,1,1,3,0.9582,0.9800,0.9755,0.8111,98.0,49,50,0,12.25,487.75,12,5,9,168,1,9,20,1,9,False,1311,92,5084,606,22,2375,False,0,,0,1
minimal,1,1,1,4,0.9435,0.9600,0.9695,0.7965,96.0,48,50,1,15.25,484.75,12,6,9,168,1,9,20,1,9,False,1326,92,6502,606,22,3003,False,0,,0,1
minimal,1,1,1,5,0.9403,0.9600,0.9633,0.7866,96.0,48,50,0,18.35,481.65,12,7,9,168,1,9,20,1,9,False,1342,92,7936,607,22,3632,False,0,,0,1
minimal,1,1,1,6,0.9343,0.9600,0.9519,0.7684,96.0,48,50,0,24.05,475.95,12,7,9,168,1,9,20,1,9,False,1328,92,9356,606,22,4260,False,0,,0,1
minimal,1,1,1,7,0.9201,0.9400,0.9455,0.7588,94.0,47,50,1,27.25,472.75,12,8,9,168,1,9,20,1,9,False,1321,92,10769,604,22,4886,False,0,,0,1
minimal,1,1,1,8,0.9058,0.9200,0.9374,0.7541,92.0,46,50,1,31.30,468.70,12,8,9,168,1,9,20,1,9,False,1347,99,12215,609,24,5519,False,0,,0,1
minimal,1,1,1,9,0.8930,0.9000,0.9308,0.7573,90.0,45,50,1,34.60,465.40,12,8,9,168,1,9,20,1,9,False,1358,99,13672,612,24,6155,False,0,,0,1
minimal,1,1,1,10,0.8933,0.9000,0.9242,0.7777,90.0,45,50,0,37.90,462.10,12,8,9,168,1,9,20,1,9,False,1384,99,15155,616,24,6795,False,0,,0,1
minimal,1,1,1,11,0.8602,0.8400,0.9126,0.8084,84.0,42,50,3,43.70,456.30,12,8,9,168,1,9,20,1,9,False,1393,99,16647,613,24,7432,False,0,,0,1
minimal,1,1,1,12,0.8573,0.8400,0.9060,0.8026,84.0,42,50,0,47.00,453.00,12,8,9,168,1,9,20,1,9,False,1389,92,18128,615,22,8069,False,0,,0,1
minimal,1,1,1,13,0.8451,0.8200,0.8994,0.8108,82.0,41,50,1,50.30,449.70,12,8,9,168,1,9,20,1,9,False,1418,99,19645,619,24,8712,False,0,,0,1
minimal,1,1,1,14,0.8408,0.8200,0.8928,0.7932,82.0,41,50,0,53.60,446.40,12,8,9,168,1,9,20,1,9,False,1384,99,21128,611,24,9347,False,0,,0,1
minimal,1,1,1,15,0.8177,0.7800,0.8847,0.8063,78.0,39,50,2,57.65,442.35,12,8,9,168,1,9,20,1,9,False,1388,99,22615,614,24,9985,False,0,,0,1
minimal,1,1,1,16,0.8149,0.7800,0.8731,0.8151,78.0,39,50,0,63.45,436.55,12,8,9,168,1,9,20,1,9,False,1390,92,24097,613,22,10620,False,0,,0,1
minimal,1,1,1,17,0.8027,0.7600,0.8665,0.8226,76.0,38,50,1,66.75,433.25,12,8,9,168,1,9,20,1,9,False,1362,99,25558,610,24,11254,False,0,,0,1
minimal,1,1,1,18,0.8020,0.7600,0.8599,0.8355,76.0,38,50,0,70.05,429.95,12,8,9,168,1,9,20,1,9,False,1348,99,27005,610,24,11888,False,0,,0,1
minimal,1,1,1,19,0.7988,0.7600,0.8533,0.8264,76.0,38,50,0,73.35,426.65,12,8,9,168,1,9,20,1,9,False,1393,99,28497,614,24,12526,False,0,,0,1
minimal,1,1,1,20,0.7964,0.7600,0.8467,0.8253,76.0,38,50,0,76.65,423.35,12,8,9,168,1,9,20,1,9,False,1422,99,30018,613,24,13163,False,0,,0,1
minimal,1,1,1,21,0.7923,0.7600,0.8351,0.8223,76.0,38,50,0,82.45,417.55,12,8,9,168,1,9,20,1,9,False,1400,99,31517,611,24,13798,False,0,,0,1
minimal,1,1,1,22,0.7918,0.7600,0.8270,0.8409,76.0,38,50,0,86.50,413.50,12,8,9,168,1,9,20,1,9,False,1433,99,33049,614,24,14436,False,0,,0,1
minimal,1,1,1,23,0.7882,0.7600,0.8204,0.8291,76.0,38,50,0,89.80,410.20,12,8,9,168,1,9,20,1,9,False,1450,99,34598,617,24,15077,False,0,,0,1
minimal,1,1,1,24,0.7845,0.7600,0.8138,0.8162,76.0,38,50,0,93.10,406.90,12,8,9,168,1,9,20,1,9,False,1441,99,36138,616,24,15717,False,0,,0,1
minimal,1,1,1,25,0.7831,0.7600,0.8072,0.8230,76.0,38,50,0,96.40,403.60,12,8,9,168,1,9,20,1,9,False,1414,99,37651,612,24,16353,False,0,,0,1
